['trial', 'time', 'objects retrieved', 'size']
trial,14,time,113.61,objects retrieved,2,size,15
trial,14,time,213.66,objects retrieved,3,size,15
trial,14,time,313.64,objects retrieved,2,size,15
trial,14,time,413.7,objects retrieved,2,size,15
trial,14,time,513.92,objects retrieved,7,size,15
trial,14,time,614.0600000000001,objects retrieved,3,size,15
trial,14,time,713.9300000000001,objects retrieved,5,size,15
trial,14,time,814.57,objects retrieved,6,size,15
trial,14,time,914.8000000000001,objects retrieved,5,size,15
trial,14,time,1014.73,objects retrieved,4,size,15
trial,14,time,1114.91,objects retrieved,4,size,15
trial,14,time,1214.81,objects retrieved,5,size,15
trial,14,time,1315.01,objects retrieved,2,size,15
trial,14,time,1414.96,objects retrieved,5,size,15
trial,14,time,1514.95,objects retrieved,6,size,15
trial,14,time,1615.88,objects retrieved,4,size,15
trial,14,time,1715.8700000000001,objects retrieved,2,size,15
trial,14,time,1815.82,objects retrieved,3,size,15
trial,14,time,1916.31,objects retrieved,4,size,15
trial,14,time,2016.23,objects retrieved,3,size,15
trial,14,time,2116.1,objects retrieved,2,size,15
trial,14,time,2216.15,objects retrieved,5,size,15
trial,14,time,2316.01,objects retrieved,0,size,15
trial,14,time,2416.21,objects retrieved,8,size,15
trial,14,time,2516.17,objects retrieved,4,size,15
trial,14,time,2616.18,objects retrieved,4,size,15
trial,14,time,2716.42,objects retrieved,4,size,15
trial,14,time,2816.38,objects retrieved,4,size,15
trial,14,time,2916.32,objects retrieved,5,size,15
trial,14,time,3016.34,objects retrieved,5,size,15
