['trial', 'time', 'objects retrieved', 'size']
trial,4,time,107.81,objects retrieved,1,size,5
trial,4,time,202.56,objects retrieved,0,size,5
trial,4,time,297.09000000000003,objects retrieved,2,size,5
trial,4,time,391.57,objects retrieved,4,size,5
trial,4,time,485.99,objects retrieved,0,size,5
trial,4,time,580.53,objects retrieved,1,size,5
trial,4,time,675.09,objects retrieved,1,size,5
trial,4,time,769.53,objects retrieved,0,size,5
trial,4,time,863.95,objects retrieved,1,size,5
trial,4,time,958.44,objects retrieved,2,size,5
trial,4,time,1052.98,objects retrieved,2,size,5
trial,4,time,1147.43,objects retrieved,2,size,5
trial,4,time,1241.99,objects retrieved,2,size,5
trial,4,time,1336.46,objects retrieved,1,size,5
trial,4,time,1431.19,objects retrieved,1,size,5
trial,4,time,1525.67,objects retrieved,1,size,5
trial,4,time,1620.13,objects retrieved,0,size,5
trial,4,time,1714.65,objects retrieved,1,size,5
trial,4,time,1809.25,objects retrieved,1,size,5
trial,4,time,1903.83,objects retrieved,3,size,5
trial,4,time,1998.29,objects retrieved,2,size,5
trial,4,time,2092.7,objects retrieved,3,size,5
trial,4,time,2187.25,objects retrieved,1,size,5
trial,4,time,2281.71,objects retrieved,1,size,5
trial,4,time,2376.25,objects retrieved,1,size,5
trial,4,time,2470.79,objects retrieved,1,size,5
trial,4,time,2565.36,objects retrieved,0,size,5
trial,4,time,2659.9,objects retrieved,2,size,5
trial,4,time,2754.62,objects retrieved,1,size,5
trial,4,time,2849.18,objects retrieved,1,size,5
trial,9,time,2947.09,objects retrieved,4,size,10
trial,9,time,3044.33,objects retrieved,1,size,10
trial,9,time,3141.58,objects retrieved,3,size,10
trial,9,time,3238.92,objects retrieved,1,size,10
trial,9,time,3336.21,objects retrieved,2,size,10
trial,9,time,3433.48,objects retrieved,1,size,10
trial,9,time,3530.78,objects retrieved,1,size,10
trial,9,time,3628.01,objects retrieved,0,size,10
trial,9,time,3725.4,objects retrieved,4,size,10
trial,9,time,3822.73,objects retrieved,0,size,10
trial,9,time,3920.11,objects retrieved,1,size,10
trial,9,time,4017.36,objects retrieved,2,size,10
trial,9,time,4114.54,objects retrieved,1,size,10
trial,9,time,4212.06,objects retrieved,1,size,10
trial,9,time,4309.18,objects retrieved,2,size,10
trial,9,time,4406.38,objects retrieved,2,size,10
trial,9,time,4503.58,objects retrieved,2,size,10
trial,9,time,4603.89,objects retrieved,3,size,10
trial,9,time,4701.55,objects retrieved,3,size,10
trial,9,time,4798.74,objects retrieved,4,size,10
trial,9,time,4895.96,objects retrieved,3,size,10
trial,9,time,4994.58,objects retrieved,1,size,10
trial,9,time,5092.21,objects retrieved,3,size,10
trial,9,time,5189.53,objects retrieved,4,size,10
trial,9,time,5286.96,objects retrieved,2,size,10
trial,9,time,5384.2,objects retrieved,2,size,10
trial,9,time,5481.4400000000005,objects retrieved,2,size,10
trial,9,time,5578.7,objects retrieved,1,size,10
trial,9,time,5675.85,objects retrieved,2,size,10
trial,9,time,5773.2,objects retrieved,4,size,10
