agent id,time step, time since last block,size,collisions
agent id,0,time step,31.5,time since last block,28,size, 5,collisions,0
agent id,1,time step,31.5,time since last block,21,size, 5,collisions,0
agent id,3,time step,31.5,time since last block,28,size, 5,collisions,0
agent id,4,time step,31.5,time since last block,30,size, 5,collisions,0
agent id,2,time step,31.5,time since last block,22,size, 5,collisions,0
agent id,7,time step,31.5,time since last block,30,size, 5,collisions,0
agent id,6,time step,31.5,time since last block,28,size, 5,collisions,0
agent id,8,time step,31.5,time since last block,28,size, 5,collisions,0
agent id,5,time step,31.5,time since last block,24,size, 5,collisions,0
agent id,9,time step,31.5,time since last block,30,size, 5,collisions,0
agent id,10,time step,31.5,time since last block,26,size, 5,collisions,0
agent id,11,time step,31.5,time since last block,30,size, 5,collisions,0
agent id,12,time step,31.5,time since last block,28,size, 5,collisions,0
agent id,13,time step,31.5,time since last block,20,size, 5,collisions,0
agent id,14,time step,31.5,time since last block,28,size, 5,collisions,0
agent id,0,time step,71.04,time since last block,18,size, 5,collisions,0
agent id,1,time step,71.04,time since last block,22,size, 5,collisions,0
agent id,2,time step,71.04,time since last block,30,size, 5,collisions,0
agent id,3,time step,71.04,time since last block,28,size, 5,collisions,0
agent id,4,time step,71.04,time since last block,8,size, 5,collisions,0
agent id,5,time step,71.04,time since last block,26,size, 5,collisions,0
agent id,7,time step,71.04,time since last block,30,size, 5,collisions,0
agent id,8,time step,71.04,time since last block,28,size, 5,collisions,0
agent id,9,time step,71.04,time since last block,25,size, 5,collisions,0
agent id,11,time step,71.04,time since last block,30,size, 5,collisions,0
agent id,10,time step,71.04,time since last block,13,size, 5,collisions,0
agent id,6,time step,71.04,time since last block,25,size, 5,collisions,0
agent id,12,time step,71.04,time since last block,25,size, 5,collisions,1
agent id,14,time step,71.04,time since last block,23,size, 5,collisions,0
agent id,13,time step,71.04,time since last block,23,size, 5,collisions,0
agent id,0,time step,111.96000000000001,time since last block,58,size, 5,collisions,0
agent id,1,time step,111.96000000000001,time since last block,63,size, 5,collisions,0
agent id,2,time step,111.96000000000001,time since last block,62,size, 5,collisions,0
agent id,3,time step,111.96000000000001,time since last block,65,size, 5,collisions,0
agent id,4,time step,111.96000000000001,time since last block,49,size, 5,collisions,0
agent id,5,time step,111.96000000000001,time since last block,67,size, 5,collisions,0
agent id,6,time step,111.96000000000001,time since last block,66,size, 5,collisions,0
agent id,7,time step,111.96000000000001,time since last block,65,size, 5,collisions,0
agent id,8,time step,111.96000000000001,time since last block,69,size, 5,collisions,0
agent id,9,time step,111.96000000000001,time since last block,56,size, 5,collisions,0
agent id,10,time step,111.96000000000001,time since last block,45,size, 5,collisions,0
agent id,11,time step,111.96000000000001,time since last block,71,size, 5,collisions,0
agent id,12,time step,111.96000000000001,time since last block,62,size, 5,collisions,0
agent id,13,time step,111.96000000000001,time since last block,63,size, 5,collisions,0
agent id,14,time step,111.96000000000001,time since last block,61,size, 5,collisions,0
agent id,0,time step,142.96,time since last block,89,size, 5,collisions,0
agent id,6,time step,142.96,time since last block,97,size, 5,collisions,0
agent id,1,time step,142.96,time since last block,94,size, 5,collisions,0
agent id,4,time step,142.96,time since last block,80,size, 5,collisions,0
agent id,3,time step,142.96,time since last block,89,size, 5,collisions,0
agent id,2,time step,142.96,time since last block,82,size, 5,collisions,0
agent id,7,time step,142.96,time since last block,96,size, 5,collisions,0
agent id,5,time step,142.96,time since last block,98,size, 5,collisions,0
agent id,8,time step,142.96,time since last block,100,size, 5,collisions,0
agent id,9,time step,142.96,time since last block,82,size, 5,collisions,0
agent id,10,time step,142.96,time since last block,67,size, 5,collisions,0
agent id,13,time step,142.96,time since last block,94,size, 5,collisions,0
agent id,14,time step,142.96,time since last block,92,size, 5,collisions,0
agent id,12,time step,142.96,time since last block,74,size, 5,collisions,0
agent id,11,time step,142.96,time since last block,102,size, 5,collisions,0
agent id,0,time step,173.96,time since last block,120,size, 5,collisions,1
agent id,2,time step,173.96,time since last block,108,size, 5,collisions,0
agent id,3,time step,173.96,time since last block,110,size, 5,collisions,0
agent id,4,time step,173.96,time since last block,111,size, 5,collisions,0
agent id,5,time step,173.96,time since last block,129,size, 5,collisions,1
agent id,6,time step,173.96,time since last block,128,size, 5,collisions,0
agent id,1,time step,173.96,time since last block,125,size, 5,collisions,0
agent id,7,time step,173.96,time since last block,127,size, 5,collisions,0
agent id,8,time step,173.96,time since last block,131,size, 5,collisions,0
agent id,9,time step,173.96,time since last block,107,size, 5,collisions,0
agent id,10,time step,173.96,time since last block,92,size, 5,collisions,0
agent id,11,time step,173.96,time since last block,133,size, 5,collisions,0
agent id,13,time step,173.96,time since last block,125,size, 5,collisions,0
agent id,14,time step,173.96,time since last block,123,size, 5,collisions,0
agent id,12,time step,173.96,time since last block,74,size, 5,collisions,0
agent id,0,time step,204.98000000000002,time since last block,151,size, 5,collisions,0
agent id,1,time step,204.98000000000002,time since last block,156,size, 5,collisions,0
agent id,2,time step,204.98000000000002,time since last block,136,size, 5,collisions,0
agent id,3,time step,204.98000000000002,time since last block,138,size, 5,collisions,0
agent id,4,time step,204.98000000000002,time since last block,142,size, 5,collisions,0
agent id,5,time step,204.98000000000002,time since last block,160,size, 5,collisions,0
agent id,6,time step,204.98000000000002,time since last block,159,size, 5,collisions,0
