agent id,time step,straight,alternating-left,alternating-right,true random,time since last block,num encounters,size,fitness,size,type,trial,collected,genotype,num better,pos x,pos y
2,30.14,0.25,0.25,0.25,0.25,30,0,5,0.2,5,ga,0,0,['1100000011', '10101', '001000001101000010111110000101', '00001', ''],0,0.15269243215318004,-0.41846937390912753
3,30.14,0.25,0.25,0.25,0.25,30,0,5,1.0,5,ga,0,0,['1100001100', '10110', '001110001011000110011010101011', '00000', ''],0,0.049169797491941634,0.14905089547539876
4,30.14,0.25,0.25,0.25,0.25,29,0,5,1.2,5,ga,0,0,['1111111001', '01000', '111011000111011101001010001100', '10011', ''],0,-0.035913319775964236,-0.19981335251713253
0,45.18,0.25,0.25,0.25,0.25,45,0,5,0.3,5,ga,1,0,['1110010011', '00011', '000000001110011001110110100010', '11000', ''],5,0.18469375934884746,0.4256616282289199
1,45.18,0.25,0.25,0.25,0.25,23,0,5,0.5,5,ga,1,0,['0001111001', '10110', '100000011001001101100110001000', '01101', ''],0,-0.10972089889138717,0.4839942580881756
2,45.18,0.25,0.25,0.25,0.25,45,0,5,0.2,5,ga,1,0,['1100000011', '10101', '001000001101000010111110000101', '00001', ''],0,0.1508114887094781,-0.41803182625323143
3,45.18,0.25,0.25,0.25,0.25,45,0,5,0.1,5,ga,1,0,['1100001100', '10110', '001110001011000110011010101011', '00000', ''],0,0.057237978420679375,-0.0018492701558517337
4,45.18,0.25,0.25,0.25,0.25,44,0,5,0.2,5,ga,1,0,['1111111001', '01000', '111011000111011101001010001100', '10011', ''],0,-0.09933563926122616,-0.5373654942217468
0,30.14,0.25,0.25,0.25,0.25,29,0,5,0.0,5,ga,0,0,['1110010011', '00011', '000000001110011001110110100010', '11000', ''],8,0.3178489587804098,-0.07342532670067514
1,30.14,0.25,0.25,0.25,0.25,29,0,5,1.125,5,ga,0,0,['0001111001', '10110', '100000011001001101100110001000', '01101', ''],1,-0.11803194376341292,0.31561727150075564
2,30.14,0.25,0.25,0.25,0.25,29,0,5,1.1,5,ga,0,0,['1100000011', '10101', '001000001101000010111110000101', '00001', ''],2,0.4081085558906388,-0.12488441789468471
3,30.14,0.25,0.25,0.25,0.25,30,0,5,1.0,5,ga,0,0,['1100001100', '10110', '001110001011000110011010101011', '00000', ''],1,-0.06540814852701554,0.2857900111747983
4,30.14,0.25,0.25,0.25,0.25,29,0,5,1.1,5,ga,0,0,['1111111001', '01000', '111011000111011101001010001100', '10011', ''],2,0.37268019581958817,-0.030523011609702735
0,60.14,0.24509803921568626,0.24509803921568626,0.24509803921568626,0.2647058823529412,57,0,5,0.5,5,ga,-1,0,['1110111000', '11001', '000001101100100011010010011011', '00001', ''],1,0.32294423874974987,0.14997233651589953
2,60.14,0.25,0.25,0.25,0.25,60,0,5,0.0,5,ga,-1,0,['1000111000', '10001', '111011011110010100000010011011', '01011', ''],0,0.45142033553954425,-0.2684996034572751
3,60.14,0.2647058823529412,0.24509803921568626,0.24509803921568626,0.24509803921568626,29,0,5,2.5,5,ga,-1,1,['1110111000', '11001', '000001101100100011010010011011', '00001', ''],0,-0.1573552257494792,0.5664376298531467
1,60.14,0.25,0.25,0.25,0.25,59,0,5,1.0,5,ga,-1,0,['1001111000', '00101', '110100111110001101010110011011', '10101', ''],0,0.9494268453023225,-0.22313579875599174
4,60.14,0.25,0.25,0.25,0.25,55,0,5,0.25,5,ga,-1,0,['0001001111', '11010', '000111110000101111100101110100', '01110', ''],1,-0.13149203608767362,0.5046030414081997
0,90.18,0.24509803921568626,0.24509803921568626,0.24509803921568626,0.2647058823529412,87,0,5,0.25,5,ga,-1,0,['0011111100', '11011', '000111110000101011100100011010', '01111', ''],0,0.3374724901778512,0.15026342838305665
1,90.18,0.25,0.25,0.25,0.25,87,0,5,0.5,5,ga,-1,0,['1001111000', '00101', '110100111110001101010110011011', '10101', ''],0,0.9498216125494637,-0.10890158634633154
2,90.18,0.25,0.25,0.25,0.25,90,0,5,0.0,5,ga,-1,0,['1000111000', '10001', '111011011110010100000010011011', '01011', ''],0,0.30148784709247756,-0.11633196318050365
3,90.18,0.2647058823529412,0.24509803921568626,0.24509803921568626,0.24509803921568626,29,0,5,2.0,5,ga,-1,1,['1110111000', '11001', '000001101100100011010010011011', '00001', ''],0,-0.05768046754851949,0.1788195177089831
4,90.18,0.25,0.25,0.25,0.25,85,0,5,1.0,5,ga,-1,0,['0011111100', '11011', '000111110000101011100100011010', '01111', ''],0,-0.1746684316295018,0.6594281084501954
