agent id,1,time step, 45.78,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,13,size,5,collisions,0,size,5
agent id,3,time step, 45.78,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,17,size,5,collisions,0,size,5
agent id,2,time step, 45.78,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,4,time step, 45.78,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,1,size,5,collisions,0,size,5
agent id,0,time step, 56.160000000000004,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,23,size,5,collisions,0,size,5
agent id,1,time step, 56.160000000000004,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,21,size,5,collisions,0,size,5
agent id,3,time step, 56.160000000000004,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,19,size,5,collisions,0,size,5
agent id,4,time step, 56.160000000000004,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,3,size,5,collisions,0,size,5
agent id,2,time step, 56.160000000000004,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 66.58,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,22,size,5,collisions,0,size,5
agent id,0,time step, 66.58,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,27,size,5,collisions,0,size,5
agent id,2,time step, 66.58,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,4,time step, 66.58,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,3,size,5,collisions,0,size,5
agent id,3,time step, 66.58,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,19,size,5,collisions,0,size,5
agent id,0,time step, 76.96000000000001,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,27,size,5,collisions,0,size,5
agent id,1,time step, 76.96000000000001,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,22,size,5,collisions,0,size,5
agent id,2,time step, 76.96000000000001,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,3,time step, 76.96000000000001,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,19,size,5,collisions,0,size,5
agent id,4,time step, 76.96000000000001,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,3,size,5,collisions,0,size,5
agent id,0,time step, 87.38,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,27,size,5,collisions,0,size,5
agent id,1,time step, 87.38,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,22,size,5,collisions,0,size,5
agent id,2,time step, 87.38,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,3,time step, 87.38,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,19,size,5,collisions,0,size,5
agent id,4,time step, 87.38,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,3,size,5,collisions,0,size,5
agent id,0,time step, 97.76,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,27,size,5,collisions,0,size,5
agent id,1,time step, 97.76,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,22,size,5,collisions,0,size,5
agent id,2,time step, 97.76,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,3,time step, 97.76,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,19,size,5,collisions,0,size,5
agent id,4,time step, 97.76,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,3,size,5,collisions,0,size,5
agent id,0,time step, 108.18,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,27,size,5,collisions,0,size,5
agent id,1,time step, 108.18,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,22,size,5,collisions,0,size,5
agent id,2,time step, 108.18,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,3,time step, 108.18,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,19,size,5,collisions,0,size,5
agent id,4,time step, 108.18,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,3,size,5,collisions,0,size,5
agent id,0,time step, 119.54,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,32,size,5,collisions,0,size,5
agent id,1,time step, 119.54,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,27,size,5,collisions,0,size,5
agent id,2,time step, 119.54,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,4,time step, 119.54,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,10,size,5,collisions,0,size,5
agent id,3,time step, 119.55,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,24,size,5,collisions,0,size,5
agent id,0,time step, 129.96,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,36,size,5,collisions,0,size,5
agent id,1,time step, 129.96,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,32,size,5,collisions,0,size,5
agent id,2,time step, 129.96,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,4,time step, 129.96,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,17,size,5,collisions,0,size,5
agent id,3,time step, 129.97,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,30,size,5,collisions,0,size,5
agent id,0,time step, 140.34,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,42,size,5,collisions,0,size,5
agent id,1,time step, 140.34,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,33,size,5,collisions,0,size,5
agent id,2,time step, 140.34,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,4,time step, 140.34,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,25,size,5,collisions,0,size,5
agent id,3,time step, 140.35,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,36,size,5,collisions,0,size,5
agent id,2,time step, 13.35,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,5,size,5,collisions,0,size,5
agent id,3,time step, 13.35,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,1,size,5
agent id,4,time step, 13.35,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,3,size,5,collisions,0,size,5
agent id,0,time step, 13.36,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,6,size,5,collisions,0,size,5
agent id,1,time step, 13.36,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 23.93,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,5,size,5,collisions,0,size,5
agent id,0,time step, 23.94,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,2,time step, 23.94,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,5,size,5,collisions,0,size,5
agent id,3,time step, 23.94,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,4,time step, 23.94,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,4,size,5,collisions,0,size,5
agent id,1,time step, 34.29,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,7,size,5,collisions,0,size,5
agent id,0,time step, 34.300000000000004,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,2,time step, 34.300000000000004,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,11,size,5,collisions,0,size,5
agent id,3,time step, 34.300000000000004,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,4,time step, 34.300000000000004,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,8,size,5,collisions,0,size,5
agent id,1,time step, 44.67,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,7,size,5,collisions,0,size,5
agent id,0,time step, 44.68,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,2,time step, 44.68,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,16,size,5,collisions,0,size,5
agent id,3,time step, 44.68,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,4,time step, 44.68,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,3,size,5,collisions,0,size,5
agent id,1,time step, 55.09,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,9,size,5,collisions,0,size,5
agent id,0,time step, 55.1,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,2,time step, 55.1,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,19,size,5,collisions,1,size,5
agent id,3,time step, 55.1,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,4,time step, 55.1,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,7,size,5,collisions,0,size,5
agent id,3,time step, 65.47,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,0,time step, 65.48,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 65.48,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,9,size,5,collisions,0,size,5
agent id,2,time step, 65.48,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,24,size,5,collisions,0,size,5
agent id,4,time step, 65.48,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,7,size,5,collisions,0,size,5
agent id,3,time step, 75.89,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,4,time step, 75.89,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,7,size,5,collisions,0,size,5
agent id,0,time step, 75.9,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 75.9,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,9,size,5,collisions,0,size,5
agent id,2,time step, 75.9,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,30,size,5,collisions,0,size,5
agent id,3,time step, 86.27,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,4,time step, 86.27,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,7,size,5,collisions,0,size,5
agent id,0,time step, 86.28,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 86.28,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,9,size,5,collisions,0,size,5
agent id,2,time step, 86.28,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,36,size,5,collisions,0,size,5
agent id,0,time step, 96.7,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 96.7,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,9,size,5,collisions,0,size,5
agent id,2,time step, 96.7,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,41,size,5,collisions,0,size,5
agent id,3,time step, 96.7,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,4,time step, 96.7,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,7,size,5,collisions,0,size,5
agent id,3,time step, 107.07000000000001,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,0,time step, 107.08,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 107.08,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,9,size,5,collisions,0,size,5
agent id,2,time step, 107.08,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,47,size,5,collisions,0,size,5
agent id,4,time step, 107.08,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,7,size,5,collisions,0,size,5
agent id,3,time step, 118.45,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,1,size,5,collisions,0,size,5
agent id,4,time step, 118.45,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,12,size,5,collisions,0,size,5
agent id,0,time step, 118.46000000000001,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 118.46000000000001,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,15,size,5,collisions,0,size,5
agent id,2,time step, 118.46000000000001,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,51,size,5,collisions,0,size,5
agent id,3,time step, 128.81,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,7,size,5,collisions,0,size,5
agent id,4,time step, 128.81,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,18,size,5,collisions,0,size,5
agent id,0,time step, 128.82,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 128.82,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,21,size,5,collisions,0,size,5
agent id,2,time step, 128.82,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,57,size,5,collisions,0,size,5
agent id,0,time step, 139.20000000000002,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 139.20000000000002,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,26,size,5,collisions,0,size,5
agent id,4,time step, 139.20000000000002,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,23,size,5,collisions,0,size,5
agent id,2,time step, 139.20000000000002,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,63,size,5,collisions,0,size,5
agent id,3,time step, 139.20000000000002,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,14,size,5,collisions,0,size,5
agent id,0,time step, 149.6,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 149.6,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,26,size,5,collisions,0,size,5
agent id,3,time step, 149.6,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,19,size,5,collisions,0,size,5
agent id,4,time step, 149.6,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,23,size,5,collisions,0,size,5
agent id,2,time step, 149.6,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,70,size,5,collisions,0,size,5
agent id,0,time step, 160.02,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 160.02,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,26,size,5,collisions,0,size,5
agent id,2,time step, 160.02,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,79,size,5,collisions,0,size,5
agent id,3,time step, 160.02,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,24,size,5,collisions,1,size,5
agent id,4,time step, 160.02,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,23,size,5,collisions,0,size,5
agent id,0,time step, 170.38,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 170.38,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,26,size,5,collisions,0,size,5
agent id,2,time step, 170.38,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,88,size,5,collisions,0,size,5
agent id,3,time step, 170.38,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,30,size,5,collisions,0,size,5
agent id,4,time step, 170.38,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,23,size,5,collisions,0,size,5
agent id,0,time step, 180.74,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 180.74,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,26,size,5,collisions,0,size,5
agent id,3,time step, 180.74,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,36,size,5,collisions,0,size,5
agent id,4,time step, 180.74,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,23,size,5,collisions,0,size,5
agent id,2,time step, 180.74,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,96,size,5,collisions,0,size,5
agent id,0,time step, 191.1,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 191.1,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,26,size,5,collisions,0,size,5
agent id,2,time step, 191.1,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,105,size,5,collisions,0,size,5
agent id,4,time step, 191.1,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,23,size,5,collisions,0,size,5
agent id,3,time step, 191.1,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,40,size,5,collisions,0,size,5
agent id,0,time step, 201.48000000000002,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,2,time step, 201.48000000000002,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,113,size,5,collisions,0,size,5
agent id,4,time step, 201.48000000000002,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,23,size,5,collisions,0,size,5
agent id,1,time step, 201.48000000000002,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,26,size,5,collisions,0,size,5
agent id,3,time step, 201.48000000000002,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,44,size,5,collisions,0,size,5
agent id,4,time step, 212.87,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,2,size,5,collisions,0,size,5
agent id,0,time step, 212.88,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 212.88,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,30,size,5,collisions,0,size,5
agent id,2,time step, 212.88,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,120,size,5,collisions,0,size,5
agent id,3,time step, 212.88,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,50,size,5,collisions,0,size,5
agent id:2,time step: 220.91,straight:0.25,alternating-left:0.25,alternating-right:0.25,true random:0.25,time since last block:124,size:5,collisions0,size:5
agent id,2,time step, 223.31,straight,0.022530714598877566,alternating-left,0.11209533863450313,alternating-right,0.5851774618873594,true random,0.008258352320792845,time since last block,125,size,5,collisions,0,size,5
agent id,4,time step, 223.31,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,8,size,5,collisions,0,size,5
agent id,0,time step, 223.32,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,1,time step, 223.32,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,6,size,5,collisions,0,size,5
agent id,3,time step, 223.32,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,57,size,5,collisions,0,size,5
agent id:1,time step: 223.95000000000002,straight:0.25,alternating-left:0.25,alternating-right:0.25,true random:0.25,time since last block:7,size:5,collisions0,size:5
agent id:4,time step: 224.12,straight:0.25,alternating-left:0.25,alternating-right:0.25,true random:0.25,time since last block:9,size:5,collisions0,size:5
agent id,1,time step, 233.73000000000002,straight,0.9381878825334145,alternating-left,0.06065840477709847,alternating-right,0.5937515244310108,true random,0.3683744345337722,time since last block,12,size,5,collisions,0,size,5
agent id,2,time step, 233.73000000000002,straight,0.022530714598877566,alternating-left,0.11209533863450313,alternating-right,0.5851774618873594,true random,0.008258352320792845,time since last block,131,size,5,collisions,0,size,5
agent id,4,time step, 233.73000000000002,straight,0.8842365206725751,alternating-left,0.04639518208919964,alternating-right,0.35980744223462224,true random,0.3679611585753467,time since last block,5,size,5,collisions,0,size,5
agent id,0,time step, 233.74,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,3,time step, 233.74,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,63,size,5,collisions,0,size,5
agent id,1,time step, 244.11,straight,0.9381878825334145,alternating-left,0.06065840477709847,alternating-right,0.5937515244310108,true random,0.3683744345337722,time since last block,18,size,5,collisions,0,size,5
agent id,2,time step, 244.11,straight,0.022530714598877566,alternating-left,0.11209533863450313,alternating-right,0.5851774618873594,true random,0.008258352320792845,time since last block,135,size,5,collisions,0,size,5
agent id,4,time step, 244.11,straight,0.8842365206725751,alternating-left,0.04639518208919964,alternating-right,0.35980744223462224,true random,0.3679611585753467,time since last block,10,size,5,collisions,0,size,5
agent id,0,time step, 244.12,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,3,time step, 244.12,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,69,size,5,collisions,0,size,5
agent id,1,time step, 254.53,straight,0.9381878825334145,alternating-left,0.06065840477709847,alternating-right,0.5937515244310108,true random,0.3683744345337722,time since last block,21,size,5,collisions,0,size,5
agent id,2,time step, 254.53,straight,0.022530714598877566,alternating-left,0.11209533863450313,alternating-right,0.5851774618873594,true random,0.008258352320792845,time since last block,135,size,5,collisions,0,size,5
agent id,0,time step, 254.54,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,3,time step, 254.54,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,75,size,5,collisions,0,size,5
agent id,4,time step, 254.54,straight,0.8842365206725751,alternating-left,0.04639518208919964,alternating-right,0.35980744223462224,true random,0.3679611585753467,time since last block,12,size,5,collisions,0,size,5
agent id,1,time step, 264.89,straight,0.9381878825334145,alternating-left,0.06065840477709847,alternating-right,0.5937515244310108,true random,0.3683744345337722,time since last block,26,size,5,collisions,0,size,5
agent id,2,time step, 264.89,straight,0.022530714598877566,alternating-left,0.11209533863450313,alternating-right,0.5851774618873594,true random,0.008258352320792845,time since last block,135,size,5,collisions,0,size,5
agent id,0,time step, 264.9,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
agent id,3,time step, 264.9,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,81,size,5,collisions,0,size,5
agent id,4,time step, 264.9,straight,0.8842365206725751,alternating-left,0.04639518208919964,alternating-right,0.35980744223462224,true random,0.3679611585753467,time since last block,12,size,5,collisions,0,size,5
agent id,1,time step, 275.27,straight,0.9381878825334145,alternating-left,0.06065840477709847,alternating-right,0.5937515244310108,true random,0.3683744345337722,time since last block,33,size,5,collisions,0,size,5
agent id,2,time step, 275.27,straight,0.022530714598877566,alternating-left,0.11209533863450313,alternating-right,0.5851774618873594,true random,0.008258352320792845,time since last block,135,size,5,collisions,0,size,5
agent id,0,time step, 275.28000000000003,straight,0.25,alternating-left,0.25,alternating-right,0.25,true random,0.25,time since last block,0,size,5,collisions,0,size,5
